cell_id,baseline,lang,correct
gemini|P12|ja|0,word_ngram,ja,0
gemini|P11|ja|0,word_ngram,ja,0
gemini|P12|ja|1,word_ngram,ja,0
gpt|P01|ja|0,word_ngram,ja,1
gpt|P01|ja|1,word_ngram,ja,1
gpt|P02|ja|1,word_ngram,ja,0
gpt|P03|ja|0,word_ngram,ja,1
gpt|P03|ja|1,word_ngram,ja,1
gpt|P02|ja|0,word_ngram,ja,1
gpt|P04|ja|0,word_ngram,ja,1
gpt|P04|ja|1,word_ngram,ja,1
gpt|P07|ja|1,word_ngram,ja,1
gpt|P07|ja|0,word_ngram,ja,1
gpt|P08|ja|1,word_ngram,ja,1
gpt|P08|ja|0,word_ngram,ja,1
gpt|P05|ja|0,word_ngram,ja,0
gpt|P05|ja|1,word_ngram,ja,1
gpt|P06|ja|0,word_ngram,ja,1
gpt|P06|ja|1,word_ngram,ja,1
gpt|P09|ja|0,word_ngram,ja,1
gpt|P09|ja|1,word_ngram,ja,0
gpt|P10|ja|1,word_ngram,ja,1
gpt|P11|ja|0,word_ngram,ja,1
gpt|P10|ja|0,word_ngram,ja,1
gpt|P12|ja|1,word_ngram,ja,1
gpt|P12|ja|0,word_ngram,ja,1
gpt|P11|ja|1,word_ngram,ja,1
grok|P01|ja|0,word_ngram,ja,1
grok|P01|ja|1,word_ngram,ja,1
grok|P02|ja|0,word_ngram,ja,1
grok|P02|ja|1,word_ngram,ja,0
grok|P03|ja|1,word_ngram,ja,0
grok|P03|ja|0,word_ngram,ja,1
grok|P06|ja|0,word_ngram,ja,1
grok|P04|ja|0,word_ngram,ja,1
grok|P04|ja|1,word_ngram,ja,1
grok|P06|ja|1,word_ngram,ja,1
grok|P07|ja|0,word_ngram,ja,0
grok|P07|ja|1,word_ngram,ja,0
grok|P05|ja|0,word_ngram,ja,1
grok|P05|ja|1,word_ngram,ja,1
grok|P09|ja|0,word_ngram,ja,1
grok|P10|ja|0,word_ngram,ja,1
grok|P08|ja|1,word_ngram,ja,1
grok|P09|ja|1,word_ngram,ja,0
grok|P10|ja|1,word_ngram,ja,1
grok|P11|ja|0,word_ngram,ja,1
grok|P11|ja|1,word_ngram,ja,1
grok|P08|ja|0,word_ngram,ja,1
grok|P12|ja|1,word_ngram,ja,1
grok|P12|ja|0,word_ngram,ja,1
claude|P01|ru|0,word_ngram,ru,1
claude|P01|ru|1,word_ngram,ru,1
claude|P02|ru|1,word_ngram,ru,0
claude|P02|ru|0,word_ngram,ru,0
claude|P03|ru|0,word_ngram,ru,1
claude|P04|ru|0,word_ngram,ru,0
claude|P03|ru|1,word_ngram,ru,1
claude|P04|ru|1,word_ngram,ru,0
claude|P05|ru|0,word_ngram,ru,1
claude|P05|ru|1,word_ngram,ru,1
claude|P08|ru|0,word_ngram,ru,0
claude|P07|ru|0,word_ngram,ru,1
claude|P07|ru|1,word_ngram,ru,1
claude|P06|ru|0,word_ngram,ru,1
claude|P06|ru|1,word_ngram,ru,1
claude|P08|ru|1,word_ngram,ru,0
claude|P09|ru|0,word_ngram,ru,1
claude|P11|ru|0,word_ngram,ru,1
claude|P10|ru|1,word_ngram,ru,1
claude|P09|ru|1,word_ngram,ru,1
claude|P10|ru|0,word_ngram,ru,1
claude|P11|ru|1,word_ngram,ru,1
claude|P12|ru|0,word_ngram,ru,1
claude|P12|ru|1,word_ngram,ru,1
deepseek|P01|ru|0,word_ngram,ru,1
deepseek|P02|ru|1,word_ngram,ru,1
deepseek|P01|ru|1,word_ngram,ru,0
deepseek|P03|ru|0,word_ngram,ru,0
deepseek|P02|ru|0,word_ngram,ru,1
deepseek|P03|ru|1,word_ngram,ru,1
deepseek|P04|ru|1,word_ngram,ru,1
deepseek|P05|ru|1,word_ngram,ru,1
deepseek|P04|ru|0,word_ngram,ru,1
deepseek|P06|ru|0,word_ngram,ru,1
deepseek|P07|ru|0,word_ngram,ru,1
deepseek|P05|ru|0,word_ngram,ru,1
deepseek|P06|ru|1,word_ngram,ru,1
deepseek|P07|ru|1,word_ngram,ru,1
deepseek|P08|ru|1,word_ngram,ru,1
deepseek|P08|ru|0,word_ngram,ru,1
deepseek|P09|ru|0,word_ngram,ru,1
deepseek|P10|ru|0,word_ngram,ru,1
deepseek|P11|ru|0,word_ngram,ru,1
deepseek|P09|ru|1,word_ngram,ru,1
deepseek|P11|ru|1,word_ngram,ru,1
deepseek|P12|ru|0,word_ngram,ru,1
deepseek|P10|ru|1,word_ngram,ru,1
deepseek|P12|ru|1,word_ngram,ru,0
gemini|P01|ru|0,word_ngram,ru,1
gemini|P01|ru|1,word_ngram,ru,1
gemini|P02|ru|0,word_ngram,ru,0
gemini|P03|ru|0,word_ngram,ru,0
gemini|P04|ru|0,word_ngram,ru,0
gemini|P02|ru|1,word_ngram,ru,1
gemini|P05|ru|0,word_ngram,ru,1
gemini|P05|ru|1,word_ngram,ru,1
gemini|P03|ru|1,word_ngram,ru,0
gemini|P04|ru|1,word_ngram,ru,0
gemini|P06|ru|1,word_ngram,ru,0
gemini|P06|ru|0,word_ngram,ru,0
gemini|P09|ru|0,word_ngram,ru,1
gemini|P07|ru|0,word_ngram,ru,1
gemini|P08|ru|0,word_ngram,ru,1
gemini|P07|ru|1,word_ngram,ru,0
gemini|P08|ru|1,word_ngram,ru,1
gemini|P10|ru|0,word_ngram,ru,1
gemini|P09|ru|1,word_ngram,ru,1
gemini|P12|ru|0,word_ngram,ru,1
gemini|P11|ru|1,word_ngram,ru,0
gemini|P10|ru|1,word_ngram,ru,1
gemini|P12|ru|1,word_ngram,ru,1
gemini|P11|ru|0,word_ngram,ru,0
gpt|P01|ru|0,word_ngram,ru,1
gpt|P01|ru|1,word_ngram,ru,1
gpt|P02|ru|1,word_ngram,ru,1
gpt|P03|ru|1,word_ngram,ru,1
gpt|P03|ru|0,word_ngram,ru,1
gpt|P02|ru|0,word_ngram,ru,1
gpt|P04|ru|0,word_ngram,ru,1
gpt|P04|ru|1,word_ngram,ru,1
gpt|P05|ru|0,word_ngram,ru,1
gpt|P05|ru|1,word_ngram,ru,1
gpt|P08|ru|0,word_ngram,ru,1
gpt|P07|ru|1,word_ngram,ru,1
gpt|P06|ru|0,word_ngram,ru,1
gpt|P06|ru|1,word_ngram,ru,1
gpt|P08|ru|1,word_ngram,ru,1
gpt|P07|ru|0,word_ngram,ru,1
gpt|P09|ru|0,word_ngram,ru,1
gpt|P09|ru|1,word_ngram,ru,1
gpt|P11|ru|0,word_ngram,ru,1
gpt|P11|ru|1,word_ngram,ru,1
gpt|P12|ru|1,word_ngram,ru,1
gpt|P12|ru|0,word_ngram,ru,1
gpt|P10|ru|0,word_ngram,ru,1
gpt|P10|ru|1,word_ngram,ru,1
grok|P01|ru|0,word_ngram,ru,1
grok|P02|ru|0,word_ngram,ru,1
grok|P01|ru|1,word_ngram,ru,1
grok|P02|ru|1,word_ngram,ru,1
grok|P03|ru|0,word_ngram,ru,0
grok|P03|ru|1,word_ngram,ru,1
grok|P04|ru|1,word_ngram,ru,1
grok|P04|ru|0,word_ngram,ru,1
grok|P05|ru|1,word_ngram,ru,1
grok|P05|ru|0,word_ngram,ru,1
grok|P06|ru|0,word_ngram,ru,1
grok|P06|ru|1,word_ngram,ru,1
grok|P07|ru|0,word_ngram,ru,1
grok|P07|ru|1,word_ngram,ru,1
grok|P08|ru|0,word_ngram,ru,1
grok|P08|ru|1,word_ngram,ru,1
grok|P09|ru|0,word_ngram,ru,1
grok|P09|ru|1,word_ngram,ru,1
grok|P10|ru|1,word_ngram,ru,1
grok|P11|ru|0,word_ngram,ru,0
grok|P10|ru|0,word_ngram,ru,1
grok|P11|ru|1,word_ngram,ru,1
grok|P12|ru|0,word_ngram,ru,1
grok|P12|ru|1,word_ngram,ru,1
claude|P01|tr|0,word_ngram,tr,1
claude|P01|tr|1,word_ngram,tr,1
claude|P02|tr|0,word_ngram,tr,1
claude|P02|tr|1,word_ngram,tr,1
claude|P04|tr|0,word_ngram,tr,1
claude|P03|tr|0,word_ngram,tr,0
claude|P03|tr|1,word_ngram,tr,1
claude|P04|tr|1,word_ngram,tr,0
claude|P05|tr|0,word_ngram,tr,1
claude|P05|tr|1,word_ngram,tr,1
claude|P06|tr|0,word_ngram,tr,1
claude|P07|tr|0,word_ngram,tr,1
claude|P08|tr|0,word_ngram,tr,1
claude|P06|tr|1,word_ngram,tr,1
claude|P07|tr|1,word_ngram,tr,1
claude|P08|tr|1,word_ngram,tr,1
claude|P09|tr|1,word_ngram,tr,1
claude|P09|tr|0,word_ngram,tr,1
claude|P11|tr|1,word_ngram,tr,1
claude|P10|tr|0,word_ngram,tr,1
claude|P12|tr|0,word_ngram,tr,1
claude|P10|tr|1,word_ngram,tr,1
claude|P11|tr|0,word_ngram,tr,1
claude|P12|tr|1,word_ngram,tr,1
deepseek|P01|tr|0,word_ngram,tr,0
deepseek|P03|tr|0,word_ngram,tr,0
deepseek|P02|tr|0,word_ngram,tr,0
deepseek|P02|tr|1,word_ngram,tr,0
deepseek|P01|tr|1,word_ngram,tr,1
deepseek|P04|tr|0,word_ngram,tr,0
deepseek|P05|tr|1,word_ngram,tr,1
deepseek|P03|tr|1,word_ngram,tr,1
deepseek|P06|tr|0,word_ngram,tr,1
deepseek|P04|tr|1,word_ngram,tr,1
deepseek|P08|tr|0,word_ngram,tr,1
deepseek|P07|tr|0,word_ngram,tr,0
deepseek|P07|tr|1,word_ngram,tr,1
deepseek|P09|tr|1,word_ngram,tr,1
deepseek|P09|tr|0,word_ngram,tr,0
deepseek|P08|tr|1,word_ngram,tr,1
deepseek|P05|tr|0,word_ngram,tr,0
deepseek|P06|tr|1,word_ngram,tr,0
deepseek|P10|tr|0,word_ngram,tr,0
deepseek|P11|tr|0,word_ngram,tr,0
deepseek|P12|tr|0,word_ngram,tr,0
deepseek|P10|tr|1,word_ngram,tr,0
deepseek|P12|tr|1,word_ngram,tr,1
deepseek|P11|tr|1,word_ngram,tr,0
gemini|P01|tr|0,word_ngram,tr,1
gemini|P01|tr|1,word_ngram,tr,1
gemini|P02|tr|1,word_ngram,tr,1
gemini|P02|tr|0,word_ngram,tr,1
gemini|P03|tr|0,word_ngram,tr,0
gemini|P03|tr|1,word_ngram,tr,1
gemini|P05|tr|0,word_ngram,tr,1
gemini|P04|tr|0,word_ngram,tr,1
gemini|P07|tr|0,word_ngram,tr,1
gemini|P04|tr|1,word_ngram,tr,1
gemini|P07|tr|1,word_ngram,tr,1
gemini|P05|tr|1,word_ngram,tr,0
gemini|P06|tr|1,word_ngram,tr,1
gemini|P06|tr|0,word_ngram,tr,1
gemini|P08|tr|0,word_ngram,tr,1
gemini|P09|tr|0,word_ngram,tr,1
gemini|P08|tr|1,word_ngram,tr,1
gemini|P10|tr|0,word_ngram,tr,1
gemini|P10|tr|1,word_ngram,tr,1
gemini|P11|tr|1,word_ngram,tr,1
gemini|P09|tr|1,word_ngram,tr,1
gemini|P11|tr|0,word_ngram,tr,1
gemini|P12|tr|0,word_ngram,tr,1
gemini|P12|tr|1,word_ngram,tr,1
gpt|P01|tr|1,word_ngram,tr,1
gpt|P01|tr|0,word_ngram,tr,1
gpt|P02|tr|0,word_ngram,tr,1
gpt|P02|tr|1,word_ngram,tr,1
gpt|P04|tr|0,word_ngram,tr,1
gpt|P04|tr|1,word_ngram,tr,1
gpt|P03|tr|1,word_ngram,tr,1
gpt|P03|tr|0,word_ngram,tr,1
gpt|P06|tr|1,word_ngram,tr,1
gpt|P05|tr|0,word_ngram,tr,1
gpt|P07|tr|0,word_ngram,tr,1
gpt|P07|tr|1,word_ngram,tr,1
gpt|P05|tr|1,word_ngram,tr,1
gpt|P08|tr|0,word_ngram,tr,1
gpt|P06|tr|0,word_ngram,tr,1
gpt|P08|tr|1,word_ngram,tr,1
gpt|P09|tr|0,word_ngram,tr,1
gpt|P10|tr|0,word_ngram,tr,1
gpt|P09|tr|1,word_ngram,tr,0
gpt|P11|tr|0,word_ngram,tr,1
gpt|P10|tr|1,word_ngram,tr,1
gpt|P11|tr|1,word_ngram,tr,1
gpt|P12|tr|0,word_ngram,tr,1
gpt|P12|tr|1,word_ngram,tr,1
grok|P01|tr|0,word_ngram,tr,1
grok|P02|tr|1,word_ngram,tr,1
grok|P03|tr|0,word_ngram,tr,1
grok|P02|tr|0,word_ngram,tr,1
grok|P03|tr|1,word_ngram,tr,1
grok|P01|tr|1,word_ngram,tr,1
grok|P04|tr|0,word_ngram,tr,1
grok|P04|tr|1,word_ngram,tr,1
grok|P05|tr|0,word_ngram,tr,1
grok|P06|tr|0,word_ngram,tr,1
grok|P07|tr|0,word_ngram,tr,1
grok|P06|tr|1,word_ngram,tr,1
grok|P07|tr|1,word_ngram,tr,1
grok|P05|tr|1,word_ngram,tr,1
grok|P08|tr|0,word_ngram,tr,1
grok|P08|tr|1,word_ngram,tr,1
grok|P10|tr|1,word_ngram,tr,1
grok|P10|tr|0,word_ngram,tr,1
grok|P09|tr|0,word_ngram,tr,1
grok|P11|tr|0,word_ngram,tr,1
grok|P11|tr|1,word_ngram,tr,0
grok|P12|tr|0,word_ngram,tr,1
grok|P12|tr|1,word_ngram,tr,1
grok|P09|tr|1,word_ngram,tr,1
claude|P01|zh|0,word_ngram,zh,0
claude|P01|zh|1,word_ngram,zh,0
claude|P04|zh|0,word_ngram,zh,1
claude|P04|zh|1,word_ngram,zh,1
claude|P02|zh|0,word_ngram,zh,0
claude|P03|zh|0,word_ngram,zh,0
claude|P02|zh|1,word_ngram,zh,0
claude|P03|zh|1,word_ngram,zh,1
claude|P05|zh|0,word_ngram,zh,1
claude|P05|zh|1,word_ngram,zh,1
claude|P08|zh|1,word_ngram,zh,0
claude|P07|zh|1,word_ngram,zh,0
claude|P07|zh|0,word_ngram,zh,0
claude|P08|zh|0,word_ngram,zh,0
claude|P06|zh|0,word_ngram,zh,0
claude|P06|zh|1,word_ngram,zh,0
claude|P09|zh|0,word_ngram,zh,1
claude|P09|zh|1,word_ngram,zh,1
claude|P10|zh|0,word_ngram,zh,1
claude|P10|zh|1,word_ngram,zh,0
claude|P11|zh|0,word_ngram,zh,1
claude|P11|zh|1,word_ngram,zh,1
claude|P12|zh|1,word_ngram,zh,1
claude|P12|zh|0,word_ngram,zh,1
deepseek|P01|zh|0,word_ngram,zh,0
deepseek|P01|zh|1,word_ngram,zh,0
deepseek|P02|zh|0,word_ngram,zh,0
deepseek|P03|zh|0,word_ngram,zh,1
deepseek|P02|zh|1,word_ngram,zh,0
deepseek|P05|zh|1,word_ngram,zh,0
deepseek|P03|zh|1,word_ngram,zh,1
deepseek|P05|zh|0,word_ngram,zh,0
deepseek|P06|zh|0,word_ngram,zh,0
deepseek|P07|zh|0,word_ngram,zh,0
deepseek|P08|zh|0,word_ngram,zh,0
deepseek|P04|zh|0,word_ngram,zh,0
deepseek|P09|zh|1,word_ngram,zh,0
deepseek|P07|zh|1,word_ngram,zh,0
deepseek|P04|zh|1,word_ngram,zh,0
deepseek|P06|zh|1,word_ngram,zh,0
deepseek|P10|zh|0,word_ngram,zh,0
deepseek|P08|zh|1,word_ngram,zh,0
deepseek|P09|zh|0,word_ngram,zh,0
deepseek|P12|zh|1,word_ngram,zh,0
deepseek|P12|zh|0,word_ngram,zh,0
deepseek|P11|zh|0,word_ngram,zh,0
deepseek|P11|zh|1,word_ngram,zh,0
deepseek|P10|zh|1,word_ngram,zh,0
gemini|P01|zh|0,word_ngram,zh,1
gemini|P02|zh|0,word_ngram,zh,1
gemini|P02|zh|1,word_ngram,zh,1
gemini|P03|zh|1,word_ngram,zh,1
gemini|P03|zh|0,word_ngram,zh,1
gemini|P01|zh|1,word_ngram,zh,1
gemini|P04|zh|0,word_ngram,zh,1
gemini|P05|zh|0,word_ngram,zh,0
gemini|P05|zh|1,word_ngram,zh,0
gemini|P07|zh|0,word_ngram,zh,1
gemini|P04|zh|1,word_ngram,zh,1
gemini|P06|zh|0,word_ngram,zh,1
gemini|P06|zh|1,word_ngram,zh,1
gemini|P08|zh|0,word_ngram,zh,1
gemini|P08|zh|1,word_ngram,zh,1
gemini|P07|zh|1,word_ngram,zh,1
gemini|P09|zh|0,word_ngram,zh,1
gemini|P09|zh|1,word_ngram,zh,1
gemini|P11|zh|0,word_ngram,zh,1
gemini|P10|zh|0,word_ngram,zh,1
gemini|P10|zh|1,word_ngram,zh,1
gemini|P12|zh|0,word_ngram,zh,1
gemini|P11|zh|1,word_ngram,zh,1
gemini|P12|zh|1,word_ngram,zh,1
gpt|P02|zh|0,word_ngram,zh,1
gpt|P01|zh|0,word_ngram,zh,1
gpt|P01|zh|1,word_ngram,zh,1
gpt|P02|zh|1,word_ngram,zh,1
gpt|P03|zh|1,word_ngram,zh,1
gpt|P03|zh|0,word_ngram,zh,1
gpt|P05|zh|0,word_ngram,zh,1
gpt|P05|zh|1,word_ngram,zh,0
gpt|P04|zh|0,word_ngram,zh,1
gpt|P04|zh|1,word_ngram,zh,1
gpt|P07|zh|0,word_ngram,zh,1
gpt|P07|zh|1,word_ngram,zh,1
gpt|P06|zh|0,word_ngram,zh,1
gpt|P06|zh|1,word_ngram,zh,0
gpt|P09|zh|0,word_ngram,zh,1
gpt|P08|zh|0,word_ngram,zh,1
gpt|P08|zh|1,word_ngram,zh,0
gpt|P10|zh|1,word_ngram,zh,1
gpt|P11|zh|1,word_ngram,zh,1
gpt|P11|zh|0,word_ngram,zh,1
gpt|P09|zh|1,word_ngram,zh,1
gpt|P10|zh|0,word_ngram,zh,1
gpt|P12|zh|0,word_ngram,zh,1
gpt|P12|zh|1,word_ngram,zh,0
grok|P01|zh|1,word_ngram,zh,0
grok|P01|zh|0,word_ngram,zh,0
grok|P03|zh|1,word_ngram,zh,0
grok|P03|zh|0,word_ngram,zh,1
grok|P02|zh|1,word_ngram,zh,1
grok|P02|zh|0,word_ngram,zh,1
grok|P04|zh|1,word_ngram,zh,0
grok|P05|zh|0,word_ngram,zh,0
grok|P04|zh|0,word_ngram,zh,0
grok|P05|zh|1,word_ngram,zh,0
grok|P06|zh|1,word_ngram,zh,1
grok|P06|zh|0,word_ngram,zh,0
grok|P07|zh|1,word_ngram,zh,1
grok|P09|zh|1,word_ngram,zh,1
grok|P07|zh|0,word_ngram,zh,0
grok|P08|zh|1,word_ngram,zh,0
grok|P09|zh|0,word_ngram,zh,0
grok|P10|zh|0,word_ngram,zh,1
grok|P10|zh|1,word_ngram,zh,1
grok|P11|zh|0,word_ngram,zh,1
grok|P11|zh|1,word_ngram,zh,1
grok|P12|zh|0,word_ngram,zh,0
grok|P12|zh|1,word_ngram,zh,1
grok|P08|zh|0,word_ngram,zh,0
